time,T.air,CO2.ppm,wspd,RAD,VPD,PAR,rain,year,sort
346.26,3.62,380,3.39,0.34,0.11,406.8,0,2011,1
346.27,3.55,380,3.58,0.32,0.1,406.8,0,2011,1
346.28,3.47,380,3.71,0.39,0.09,406.8,0,2011,1
346.29,3.61,380,4.01,0.52,0.1,406.8,0,2011,1
346.3,4.02,380,3.66,2.36,0.13,406.8,0,2011,1
346.31,4.22,380,3.66,4.9,0.13,406.8,0,2011,1
346.32,4.21,380,3.43,7.61,0.12,406.8,0,2011,1
346.33,4.25,380,2.75,12.77,0.12,406.8,0,2011,1
346.34,4.15,380,3.43,19.99,0.12,406.8,0,2011,1
346.35,3.96,380,3.39,21.36,0.1,406.8,0,2011,1
346.36,3.78,380,3.07,31.1,0.08,406.8,0,2011,1
346.38,3.72,380,3.53,39.67,0.07,406.8,0,2011,1
346.39,3.49,380,3.48,33.57,0.06,406.8,0,2011,1
346.4,3.44,380,3.3,76.4,0.06,406.8,0,2011,1
346.41,3.64,380,2.76,97.7,0.07,406.8,0,2011,1
346.42,3.47,380,3.49,76.88,0.06,406.8,0,2011,1
346.43,3.45,380,3.35,93.1,0.06,406.8,0,2011,1
346.44,3.65,380,2.97,130.6,0.07,406.8,0,2011,1
346.45,3.52,380,3.24,103.6,0.07,406.8,0,2011,1
346.46,3.64,380,2.55,162.4,0.07,406.8,0,2011,1
346.47,3.97,380,2.81,145.1,0.09,406.8,0,2011,1
346.48,4.26,380,2.13,152.5,0.1,406.8,0,2011,1
346.49,4.31,380,2.86,123.9,0.1,406.8,0,2011,1
346.5,4.38,380,2.5,123.4,0.1,406.8,0,2011,1
346.51,4.9,380,3.26,130.1,0.12,406.8,0,2011,1
346.52,5.24,380,3.26,137.4,0.14,406.8,0,2011,1
346.53,5.39,380,3.23,254,0.14,406.8,0,2011,1
346.54,5.65,380,3.44,312.6,0.16,406.8,0,2011,1
346.55,5.62,380,3.66,164.7,0.15,406.8,0,2011,1
346.56,5.88,380,2.98,330.5,0.16,406.8,0,2011,1
346.57,6.22,380,2.19,373.9,0.18,406.8,0,2011,1
346.58,6.53,380,2.89,338.6,0.2,406.8,0,2011,1
346.59,6.48,380,2.63,312.3,0.19,406.8,0,2011,1
346.6,6.63,380,3.34,282.7,0.21,406.8,0,2011,1
346.61,6.8,380,3.99,273,0.25,406.8,0,2011,1
346.62,6.88,380,2.59,207,0.27,406.8,0,2011,1
346.64,6.48,380,3.83,123.7,0.24,406.8,0,2011,1
346.65,6.08,380,3.82,28.9,0.21,406.8,0,2011,1
346.66,5.86,380,2.29,23.88,0.19,406.8,0,2011,1
346.67,5.67,380,2.47,18.83,0.18,406.8,0,2011,1
346.68,5.56,380,2.86,13.54,0.17,406.8,0,2011,1
346.69,5.43,380,3.27,6.86,0.16,406.8,0,2011,1
346.7,5.33,380,3.38,1.59,0.16,406.8,0,2011,1
346.71,5.33,380,3.55,0.34,0.17,406.8,0,2011,1
346.72,5.18,380,2.46,0.28,0.15,406.8,0,2011,1
346.73,5.13,380,2.82,0.22,0.15,406.8,0,2011,1
346.74,5.14,380,3.04,0.28,0.15,406.8,0,2011,1
346.75,5,380,2.68,0.26,0.14,406.8,0,2011,1
346.76,5.05,380,3.63,0.39,0.14,406.8,0,2011,1
346.77,5.19,380,3.26,0.32,0.15,406.8,0,2011,1
346.78,5.31,380,3.21,0.24,0.15,406.8,0,2011,1
346.79,5.3,380,2.65,0.32,0.14,406.8,0,2011,1
346.8,5.37,380,2.47,0.37,0.14,406.8,0,2011,1
346.81,5.33,380,2.28,0.37,0.14,406.8,0,2011,1
346.82,5.47,380,2.23,0.41,0.17,406.8,0,2011,1
346.83,5.57,380,2.22,0.24,0.17,406.8,0,2011,1
346.84,5.55,380,2.62,0.3,0.16,406.8,0,2011,1
346.85,5.52,380,2.61,0.3,0.15,406.8,0,2011,1
346.86,5.51,380,4.14,0.24,0.14,406.8,0,2011,1
346.88,5.51,380,3.77,0.19,0.16,406.8,0,2011,1
346.89,5.42,380,3.01,0.22,0.15,406.8,0,2011,1
346.9,5.37,380,3.11,0.15,0.14,406.8,0,2011,1
346.91,5.41,380,3.48,0.22,0.14,406.8,0,2011,1
346.92,5.34,380,2.26,0.26,0.14,406.8,0,2011,1
346.93,5.3,380,2.82,0.22,0.14,406.8,0,2011,1
346.94,5.2,380,3.68,0.15,0.13,406.8,0,2011,1
346.95,5.04,380,3.34,0.32,0.11,406.8,0,2011,1
346.96,4.98,380,3.18,0.24,0.11,406.8,0,2011,1
346.97,4.87,380,2.39,0.32,0.1,406.8,0,2011,1
346.98,4.7,380,2.35,0.37,0.1,406.8,0,2011,1
346.99,4.67,380,2.52,0.41,0.1,406.8,0,2011,1
347,4.77,380,3.44,0.37,0.1,406.8,0,2011,1
347.01,4.84,380,3.03,0.39,0.11,406.8,0,2011,1
347.02,4.88,380,3.14,0.26,0.12,406.8,0,2011,1
347.03,4.92,380,3.22,0.43,0.13,406.8,0,2011,1
347.04,4.88,380,3.52,0.17,0.13,406.8,0,2011,1
347.05,4.86,380,2.81,0.3,0.13,406.8,0,2011,1
347.06,4.78,380,3,0.24,0.12,406.8,0,2011,1
347.07,4.76,380,3.24,0.24,0.12,406.8,0,2011,1
347.08,4.78,380,2.83,0.24,0.13,406.8,0,2011,1
347.09,4.75,380,2.27,0.34,0.13,406.8,0,2011,1
347.1,4.76,380,2.57,0.34,0.13,406.8,0,2011,1
347.11,4.66,380,2.22,0.28,0.12,406.8,0,2011,1
347.12,4.62,380,2.04,0.37,0.12,406.8,0,2011,1
347.14,4.67,380,2.78,0.3,0.13,406.8,0,2011,1
347.15,4.82,380,3.45,0.32,0.14,406.8,0,2011,1
347.16,4.77,380,3,0.22,0.14,406.8,0,2011,1
347.17,4.74,380,2.99,0.22,0.14,406.8,0,2011,1
347.18,4.76,380,3.66,0.34,0.14,406.8,0,2011,1
347.19,4.75,380,3.53,0.28,0.14,406.8,0,2011,1
347.2,4.76,380,3.21,0.41,0.14,406.8,0,2011,1
347.21,4.64,380,2.65,0.24,0.13,406.8,0,2011,1
347.22,4.51,380,2.7,0.32,0.12,406.8,0,2011,1
347.23,4.47,380,2.84,0.39,0.11,406.8,0,2011,1
347.24,4.4,380,2.48,0.37,0.11,406.8,0,2011,1
347.25,4.29,380,3.01,0.34,0.1,406.8,0,2011,1
347.26,4.29,380,2.31,0.26,0.1,406.8,0,2011,1
347.27,4.5,380,2.5,0.39,0.11,406.8,0,2011,1
347.28,4.84,380,2.58,0.37,0.13,406.8,0,2011,1
347.29,4.77,380,2.82,0.39,0.12,406.8,0,2011,1
347.3,4.75,380,2.92,1.7,0.12,406.8,0,2011,1
347.31,4.84,380,2.36,4.96,0.13,406.8,0,2011,1
347.32,4.88,380,2.68,16.38,0.13,406.8,0,2011,1
347.33,4.91,380,2.68,25.7,0.13,406.8,0,2011,1
347.34,4.81,380,2.61,43.17,0.12,406.8,0,2011,1
347.35,4.8,380,3.95,51.4,0.12,406.8,0,2011,1
347.36,4.78,380,4.41,44.29,0.12,406.8,0,2011,1
347.38,4.69,380,3.31,55.34,0.11,406.8,0,2011,1
347.39,4.85,380,3.4,91.8,0.12,406.8,0,2011,1
347.4,4.95,380,3.41,76.25,0.12,406.8,0,2011,1
347.41,5.06,380,2.66,88.3,0.12,406.8,0,2011,1
347.42,5.31,380,3.59,82.7,0.13,406.8,0,2011,1
347.43,5.58,380,3.34,94.2,0.15,406.8,0,2011,1
347.44,5.7,380,3.65,92.6,0.15,406.8,0,2011,1
347.45,5.61,380,3.85,134.9,0.14,406.8,0,2011,1
347.46,5.69,380,4,138.1,0.14,406.8,0,2011,1
347.47,5.82,380,3.25,142,0.15,406.8,0,2011,1
347.48,5.85,380,3.69,155.4,0.16,406.8,0,2011,1
347.49,6,380,3.01,204.5,0.17,406.8,0,2011,1
347.5,6.06,380,4.01,228.5,0.18,406.8,0,2011,1
347.51,5.8,380,4.15,148.1,0.18,406.8,0,2011,1
347.52,5.83,380,3.29,157.7,0.18,406.8,0,2011,1
347.53,6.09,380,3.94,268.3,0.2,406.8,0,2011,1
347.54,6.18,380,2.74,309.7,0.2,406.8,0,2011,1
347.55,6.38,380,2.05,334,0.2,406.8,0,2011,1
347.56,6.26,380,2.22,223.2,0.2,406.8,0,2011,1
347.57,6.05,380,2.93,177,0.19,406.8,0,2011,1
347.58,5.91,380,3.19,142.8,0.19,406.8,0,2011,1
347.59,5.88,380,3.38,142.6,0.18,406.8,0,2011,1
347.6,5.81,380,3.63,137.4,0.18,406.8,0,2011,1
347.61,5.75,380,2.99,117.7,0.18,406.8,0,2011,1
347.62,5.76,380,3.53,102.6,0.18,406.8,0,2011,1
347.64,5.83,380,3.73,80.1,0.2,406.8,0,2011,1
347.65,5.84,380,2.66,60,0.21,406.8,0,2011,1
347.66,5.87,380,2.22,39.46,0.21,406.8,0,2011,1
347.67,5.95,380,2.69,21.75,0.2,406.8,0,2011,1
347.68,6.09,380,3.98,9.03,0.2,406.8,0,2011,1
347.69,6.27,380,4.52,2.19,0.2,406.8,0,2011,1
347.7,6.32,380,3.28,1.25,0.2,406.8,0,2011,1
347.71,6.33,380,3.57,0.24,0.2,406.8,0,2011,1
347.72,6.31,380,3.62,0.13,0.2,406.8,0,2011,1
347.73,6.13,380,3.27,0.15,0.18,406.8,0,2011,1
347.74,6.11,380,2.99,0.15,0.18,406.8,0,2011,1
347.75,6.36,380,3.19,0.19,0.18,406.8,0,2011,1
347.76,6.59,380,3.29,0.13,0.2,406.8,0,2011,1
347.77,6.74,380,3.13,0.13,0.21,406.8,0,2011,1
347.78,6.79,380,2.95,0.13,0.22,406.8,0,2011,1
347.79,6.99,380,3.22,0.19,0.24,406.8,0,2011,1
347.8,7.27,380,3.04,0.15,0.25,406.8,0,2011,1
347.81,7.39,380,2.84,0.17,0.25,406.8,0,2011,1
347.82,7.37,380,3.2,0.22,0.23,406.8,0,2011,1
347.83,7.41,380,3.35,0.17,0.23,406.8,0,2011,1
347.84,7.39,380,2.43,0.19,0.22,406.8,0,2011,1
347.85,7.24,380,2.8,0.22,0.21,406.8,0,2011,1
347.86,7.16,380,2.12,0.11,0.2,406.8,0,2011,1
347.88,7.18,380,2.77,0.11,0.2,406.8,0,2011,1
347.89,7.11,380,2.56,0.19,0.2,406.8,0,2011,1
347.9,7.01,380,2.58,0.15,0.19,406.8,0,2011,1
347.91,6.96,380,2.82,0.15,0.19,406.8,0,2011,1
347.92,6.88,380,2.56,0.11,0.19,406.8,0,2011,1
347.93,6.73,380,1.87,0.19,0.18,406.8,0,2011,1
347.94,6.67,380,2.53,0.15,0.17,406.8,0,2011,1
347.95,6.83,380,3.75,0.15,0.18,406.8,0,2011,1
347.96,7.12,380,3.06,0.19,0.2,406.8,0,2011,1
347.97,6.76,380,1.84,0.22,0.18,406.8,0,2011,1
347.98,6.89,380,3.33,0.15,0.18,406.8,0,2011,1
347.99,6.91,380,3.68,0.17,0.19,406.8,0,2011,1
348,6.97,380,3.23,0.19,0.2,406.8,0,2011,1
348.01,7.03,380,3.55,0.17,0.2,406.8,0,2011,1
348.02,7.14,380,3.6,0.19,0.21,406.8,0,2011,1
348.03,7.09,380,3.04,0.17,0.2,406.8,0,2011,1
348.04,7.1,380,3.3,0.19,0.2,406.8,0,2011,1
348.05,7.08,380,2.8,0.13,0.2,406.8,0,2011,1
348.06,6.83,380,2.78,0.15,0.19,406.8,0,2011,1
348.07,6.92,380,2.89,0.26,0.19,406.8,0,2011,1
348.08,6.91,380,3.29,0.17,0.19,406.8,0,2011,1
348.09,6.65,380,2.86,0.15,0.17,406.8,0,2011,1
348.1,6.87,380,3.2,0.17,0.19,406.8,0,2011,1
348.11,6.82,380,3.43,0.13,0.18,406.8,0,2011,1
348.12,6.73,380,3.71,0.17,0.18,406.8,0,2011,1
348.14,6.88,380,3.86,0.11,0.18,406.8,0,2011,1
348.15,7.13,380,3.93,0.17,0.19,406.8,0,2011,1
348.16,7.13,380,3.79,0.09,0.19,406.8,0,2011,1
348.17,6.94,380,3.35,0.22,0.18,406.8,0,2011,1
348.18,6.97,380,3.39,0.17,0.19,406.8,0,2011,1
348.19,7.06,380,3.96,0.11,0.2,406.8,0,2011,1
348.2,6.74,380,5.38,0.26,0.18,406.8,0,2011,1
348.21,7.1,380,6.02,0.24,0.2,406.8,0,2011,1
348.22,7.38,380,4.39,0.15,0.2,406.8,0,2011,1
348.23,7.75,380,4.65,0.19,0.21,406.8,0,2011,1
348.24,8.07,380,4.67,0.13,0.23,406.8,0,2011,1
348.25,8.08,380,5.41,0.13,0.23,406.8,0,2011,1
348.26,8.06,380,5.31,0.24,0.23,406.8,0,2011,1
348.27,8.1,380,4.99,0.11,0.23,406.8,0,2011,1
348.28,8.09,380,4.59,0.24,0.23,406.8,0,2011,1
348.29,8.46,380,4.9,0.15,0.24,406.8,0,2011,1
348.3,8.64,380,4.56,1.4,0.25,406.8,0,2011,1
348.31,8.67,380,4.16,3.48,0.25,406.8,0,2011,1
348.32,8.53,380,4.65,13.28,0.24,406.8,0,2011,1
348.33,8.57,380,5.58,21.94,0.24,406.8,0,2011,1
348.34,8.72,380,4.34,31.35,0.25,406.8,0,2011,1
348.35,8.76,380,3.6,40.46,0.25,406.8,0,2011,1
348.36,8.73,380,3.64,56.02,0.24,406.8,0,2011,1
348.38,8.75,380,3.59,71.31,0.24,406.8,0,2011,1
348.39,8.68,380,3.44,82.6,0.23,406.8,0,2011,1
348.4,8.67,380,4.29,85.3,0.22,406.8,0,2011,1
348.41,8.65,380,2.73,84.4,0.22,406.8,0,2011,1
348.42,8.66,380,3.63,101.5,0.23,406.8,0,2011,1
348.43,8.62,380,3.29,123.5,0.22,406.8,0,2011,1
348.44,8.6,380,2.92,143.2,0.21,406.8,0,2011,1
348.45,8.59,380,2.57,175.1,0.21,406.8,0,2011,1
348.46,8.55,380,2.67,167.2,0.2,406.8,0,2011,1
348.47,8.55,380,3.08,185.3,0.19,406.8,0,2011,1
348.48,8.63,380,2.95,189.8,0.2,406.8,0,2011,1
348.49,8.7,380,3.41,174.8,0.2,406.8,0,2011,1
348.5,8.64,380,2.7,157,0.2,406.8,0,2011,1
348.51,8.58,380,2.64,156.3,0.19,406.8,0,2011,1
348.52,8.52,380,3.14,99.5,0.2,406.8,0,2011,1
348.53,8.59,380,3.06,285.9,0.22,406.8,0,2011,1
348.54,9.02,380,2.64,416.2,0.24,406.8,0,2011,1
348.55,9.28,380,2.77,379.4,0.25,406.8,0,2011,1
348.56,9.54,380,2.81,367.6,0.27,406.8,0,2011,1
348.57,9.73,380,3.21,333.2,0.31,406.8,0,2011,1
348.58,9.57,380,3.86,276.8,0.32,406.8,0,2011,1
348.59,9.4,380,3.26,221.3,0.3,406.8,0,2011,1
348.6,9.32,380,2.58,227.6,0.28,406.8,0,2011,1
348.61,9.34,380,3.22,158.9,0.31,406.8,0,2011,1
348.62,9.29,380,3.85,57.71,0.37,406.8,0,2011,1
348.64,9.19,380,3.95,53.69,0.41,406.8,0,2011,1
348.65,9.05,380,3.36,42.35,0.45,406.8,0,2011,1
348.66,8.94,380,3.89,36.07,0.46,406.8,0,2011,1
348.67,8.78,380,3.92,25.33,0.45,406.8,0,2011,1
348.68,8.6,380,3.82,11.82,0.44,406.8,0,2011,1
348.69,8.36,380,2.92,3.03,0.42,406.8,0,2011,1
348.7,8.22,380,3.11,0.82,0.4,406.8,0,2011,1
348.71,8.1,380,3.34,0.17,0.39,406.8,0,2011,1
348.72,7.92,380,2.09,0.09,0.37,406.8,0,2011,1
348.73,7.88,380,2.76,0.15,0.36,406.8,0,2011,1
348.74,7.74,380,2.86,0.15,0.34,406.8,0,2011,1
348.75,7.67,380,2.56,0.13,0.34,406.8,0,2011,1
348.76,7.8,380,3.04,0.13,0.37,406.8,0,2011,1
348.77,7.73,380,2.47,0.15,0.36,406.8,0,2011,1
348.78,7.54,380,2.09,0.17,0.33,406.8,0,2011,1
348.79,7.47,380,2.22,0.26,0.32,406.8,0,2011,1
348.8,7.38,380,2.65,0.19,0.32,406.8,0,2011,1
348.81,7.29,380,2.96,0.17,0.31,406.8,0,2011,1
348.82,7.21,380,2.61,0.22,0.3,406.8,0,2011,1
348.83,7.05,380,2.74,0.11,0.29,406.8,0,2011,1
348.84,6.9,380,3.1,0.3,0.28,406.8,0,2011,1
348.85,6.88,380,2.63,0.19,0.28,406.8,0,2011,1
348.86,6.83,380,2.68,0.3,0.28,406.8,0,2011,1
348.88,6.75,380,2.79,0.22,0.27,406.8,0,2011,1
348.89,6.72,380,3.35,0.24,0.27,406.8,0,2011,1
348.9,6.7,380,2.91,0.19,0.27,406.8,0,2011,1
348.91,6.68,380,3.54,0.22,0.28,406.8,0,2011,1
348.92,6.61,380,2.49,0.17,0.27,406.8,0,2011,1
348.93,6.35,380,3.5,0.22,0.25,406.8,0,2011,1
348.94,6.22,380,3.56,0.26,0.23,406.8,0,2011,1
348.95,6.23,380,3.6,0.17,0.23,406.8,0,2011,1
348.96,5.97,380,3.47,0.32,0.21,406.8,0,2011,1
348.97,5.9,380,3.42,0.22,0.21,406.8,0,2011,1
348.98,5.87,380,3.47,0.19,0.21,406.8,0,2011,1
348.99,5.68,380,3.19,0.32,0.21,406.8,0,2011,1
349,5.38,380,2.95,0.34,0.22,406.8,0,2011,1
349.01,5.16,380,3.61,0.26,0.2,406.8,0,2011,1
349.02,5.12,380,3.08,0.19,0.19,406.8,0,2011,1
349.03,5.01,380,3.51,0.32,0.21,406.8,0,2011,1
349.04,5.04,380,4.49,0.3,0.23,406.8,0,2011,1
349.05,4.95,380,4.94,0.26,0.22,406.8,0,2011,1
349.06,4.69,380,4.13,0.17,0.2,406.8,0,2011,1
349.07,4.6,380,2.66,0.32,0.18,406.8,0,2011,1
349.08,4.67,380,4.07,0.24,0.18,406.8,0,2011,1
349.09,4.59,380,4.06,0.22,0.17,406.8,0,2011,1
349.1,4.4,380,3.85,0.24,0.17,406.8,0,2011,1
349.11,4.25,380,3.42,0.32,0.18,406.8,0,2011,1
349.12,4.33,380,3.39,0.34,0.2,406.8,0,2011,1
349.14,4.22,380,2.74,0.34,0.2,406.8,0,2011,1
349.15,4.26,380,3,0.3,0.2,406.8,0,2011,1
349.16,4.21,380,4.47,0.19,0.19,406.8,0,2011,1
349.17,3.97,380,4.18,0.34,0.16,406.8,0,2011,1
349.18,3.78,380,4.29,0.43,0.14,406.8,0,2011,1
349.19,3.62,380,4.22,0.34,0.14,406.8,0,2011,1
349.2,3.56,380,4.33,0.37,0.14,406.8,0,2011,1
349.21,3.46,380,3.5,0.22,0.13,406.8,0,2011,1
349.22,3.3,380,4.15,0.37,0.13,406.8,0,2011,1
349.23,3.16,380,3.79,0.19,0.12,406.8,0,2011,1
349.24,3.14,380,4.11,0.32,0.13,406.8,0,2011,1
349.25,3.29,380,4.85,0.28,0.14,406.8,0,2011,1
349.26,3.35,380,3.99,0.43,0.15,406.8,0,2011,1
349.27,3.38,380,4.66,0.39,0.15,406.8,0,2011,1
349.28,3.25,380,4.23,0.32,0.14,406.8,0,2011,1
349.29,3.13,380,3.56,0.52,0.14,406.8,0,2011,1
349.3,3.15,380,3.61,1.61,0.14,406.8,0,2011,1
349.31,3.04,380,2.84,3.87,0.13,406.8,0,2011,1
349.32,3.12,380,4.06,12.27,0.14,406.8,0,2011,1
349.33,3.22,380,4.62,25.06,0.15,406.8,0,2011,1
349.34,3.25,380,4.35,40.99,0.15,406.8,0,2011,1
349.35,3.22,380,4.07,55.58,0.14,406.8,0,2011,1
349.36,3.29,380,3.38,63.32,0.14,406.8,0,2011,1
349.38,3.41,380,3.4,72.41,0.15,406.8,0,2011,1
349.39,3.46,380,3.53,83.4,0.15,406.8,0,2011,1
349.4,3.52,380,4.02,88.3,0.15,406.8,0,2011,1
349.41,3.58,380,3.37,77.46,0.16,406.8,0,2011,1
349.42,3.58,380,3.47,72.63,0.15,406.8,0,2011,1
349.43,3.74,380,3.31,76.26,0.16,406.8,0,2011,1
349.44,3.91,380,3.7,91.3,0.17,406.8,0,2011,1
349.45,4.06,380,3.19,94.3,0.18,406.8,0,2011,1
349.46,4.17,380,3.69,67.83,0.19,406.8,0,2011,1
349.47,4.33,380,3.4,60.8,0.19,406.8,0,2011,1
349.48,4.54,380,3.83,66.22,0.2,406.8,0,2011,1
349.49,4.78,380,4,69.03,0.21,406.8,0,2011,1
349.5,4.9,380,3.06,66.77,0.21,406.8,0,2011,1
349.51,4.92,380,3.78,71.95,0.21,406.8,0,2011,1
349.52,5.05,380,4.52,65.35,0.22,406.8,0,2011,1
349.53,5.37,380,4.26,286.3,0.24,406.8,0,2011,1
349.54,5.67,380,4.17,338.3,0.26,406.8,0,2011,1
349.55,5.76,380,3.85,356.4,0.27,406.8,0,2011,1
349.56,5.86,380,3.9,342.1,0.29,406.8,0,2011,1
349.57,6.13,380,3.74,390.8,0.31,406.8,0,2011,1
349.58,6.27,380,3.87,363.1,0.32,406.8,0,2011,1
349.59,6.16,380,4.06,271.4,0.32,406.8,0,2011,1
349.6,6.21,380,3.37,251.3,0.32,406.8,0,2011,1
349.61,6.2,380,3.71,218.7,0.32,406.8,0,2011,1
349.62,6.08,380,3.22,176.6,0.3,406.8,0,2011,1
349.64,5.9,380,2.75,106.7,0.29,406.8,0,2011,1
349.65,5.92,380,3.65,38.06,0.33,406.8,0,2011,1
349.66,5.92,380,3.21,28.32,0.33,406.8,0,2011,1
349.67,5.79,380,3.39,23.79,0.3,406.8,0,2011,1
349.68,5.64,380,3.84,15.86,0.29,406.8,0,2011,1
349.69,5.52,380,4.13,5.93,0.28,406.8,0,2011,1
349.7,5.46,380,3.81,1.23,0.29,406.8,0,2011,1
349.71,5.21,380,3.12,0.37,0.24,406.8,0,2011,1
349.72,5.09,380,2.65,0.43,0.23,406.8,0,2011,1
349.73,4.96,380,2.58,0.32,0.21,406.8,0,2011,1
349.74,4.86,380,2.52,0.39,0.19,406.8,0,2011,1
349.75,4.83,380,3.56,0.28,0.19,406.8,0,2011,1
349.76,4.87,380,3.33,0.37,0.19,406.8,0,2011,1
349.77,4.91,380,4.2,0.32,0.2,406.8,0,2011,1
349.78,5.01,380,3.26,0.41,0.21,406.8,0,2011,1
349.79,4.98,380,3.6,0.37,0.21,406.8,0,2011,1
349.8,4.89,380,3.22,0.47,0.19,406.8,0,2011,1
349.81,4.85,380,3.85,0.39,0.19,406.8,0,2011,1
349.82,4.73,380,4.6,0.45,0.18,406.8,0,2011,1
349.83,4.74,380,4.67,0.34,0.18,406.8,0,2011,1
349.84,4.71,380,4.75,0.3,0.18,406.8,0,2011,1
349.85,4.79,380,4.7,0.43,0.2,406.8,0,2011,1
349.86,4.82,380,4.89,0.37,0.2,406.8,0,2011,1
349.88,4.82,380,4.64,0.28,0.2,406.8,0,2011,1
349.89,4.8,380,4.63,0.32,0.2,406.8,0,2011,1
349.9,4.87,380,5.45,0.37,0.21,406.8,0,2011,1
349.91,4.92,380,5.26,0.34,0.21,406.8,0,2011,1
349.92,5.02,380,4.76,0.34,0.21,406.8,0,2011,1
349.93,5.15,380,5.15,0.3,0.22,406.8,0,2011,1
349.94,5.11,380,4.7,0.37,0.22,406.8,0,2011,1
349.95,4.97,380,4.85,0.22,0.22,406.8,0,2011,1
349.96,4.91,380,4.91,0.41,0.21,406.8,0,2011,1
349.97,5,380,5.36,0.37,0.21,406.8,0,2011,1
349.98,4.87,380,5.07,0.39,0.2,406.8,0,2011,1
349.99,4.82,380,4.65,0.37,0.2,406.8,0,2011,1
350,5.03,380,4.3,0.37,0.21,406.8,0,2011,1
350.01,5.07,380,4.81,0.41,0.22,406.8,0,2011,1
350.02,5.09,380,5.28,0.32,0.23,406.8,0,2011,1
350.03,5.09,380,5.14,0.37,0.24,406.8,0,2011,1
350.04,5.12,380,5.58,0.32,0.26,406.8,0,2011,1
350.05,5.28,380,5.01,0.28,0.29,406.8,0,2011,1
350.06,4.96,380,4.43,0.45,0.27,406.8,0,2011,1
350.07,4.77,380,3.78,0.28,0.25,406.8,0,2011,1
350.08,4.73,380,2.97,0.34,0.25,406.8,0,2011,1
350.09,4.64,380,3.37,0.39,0.23,406.8,0,2011,1
350.1,4.62,380,2.9,0.32,0.23,406.8,0,2011,1
350.11,4.51,380,2.93,0.43,0.23,406.8,0,2011,1
350.12,4.46,380,3.62,0.34,0.23,406.8,0,2011,1
350.14,4.68,380,4.61,0.37,0.25,406.8,0,2011,1
350.15,4.68,380,5.24,0.3,0.25,406.8,0,2011,1
350.16,4.71,380,3.57,0.34,0.24,406.8,0,2011,1
350.17,4.72,380,4.01,0.37,0.24,406.8,0,2011,1
350.18,4.54,380,4.66,0.28,0.21,406.8,0,2011,1
350.19,4.55,380,3.79,0.26,0.21,406.8,0,2011,1
350.2,4.61,380,3.59,0.28,0.21,406.8,0,2011,1
350.21,4.41,380,4.94,0.43,0.19,406.8,0,2011,1
350.22,4.17,380,4.28,0.26,0.18,406.8,0,2011,1
350.23,4.02,380,3.94,0.43,0.17,406.8,0,2011,1
350.24,3.99,380,4.05,0.24,0.16,406.8,0,2011,1
350.25,4.07,380,4.17,0.22,0.16,406.8,0,2011,1
350.26,4.1,380,5.23,0.32,0.16,406.8,0,2011,1
350.27,4.14,380,4.57,0.34,0.16,406.8,0,2011,1
350.28,4.29,380,3.99,0.39,0.17,406.8,0,2011,1
350.29,4.4,380,3.87,0.43,0.18,406.8,0,2011,1
350.3,4.34,380,4.11,1.01,0.17,406.8,0,2011,1
350.31,4.42,380,3.85,4.04,0.17,406.8,0,2011,1
350.32,4.48,380,3.88,13.54,0.17,406.8,0,2011,1
350.33,4.62,380,3.46,26.13,0.18,406.8,0,2011,1
350.34,4.7,380,3.07,41.8,0.18,406.8,0,2011,1
350.35,4.79,380,3.18,58.07,0.19,406.8,0,2011,1
350.36,4.82,380,3.71,68.19,0.19,406.8,0,2011,1
350.38,5.06,380,3.6,81.5,0.19,406.8,0,2011,1
350.39,5.2,380,3.24,106.7,0.2,406.8,0,2011,1
350.4,5.42,380,3.63,113.7,0.2,406.8,0,2011,1
350.41,5.45,380,4.17,128,0.21,406.8,0,2011,1
350.42,5.66,380,3.64,146.2,0.21,406.8,0,2011,1
350.43,6.03,380,3.54,166.1,0.22,406.8,0,2011,1
350.44,6.2,380,3.06,174.8,0.23,406.8,0,2011,1
350.45,6.25,380,3.35,173.3,0.23,406.8,0,2011,1
350.46,6.38,380,3.52,165.1,0.23,406.8,0,2011,1
350.47,6.37,380,3.61,186.1,0.23,406.8,0,2011,1
350.48,6.49,380,3.43,196,0.24,406.8,0,2011,1
350.49,6.82,380,4.29,183.4,0.25,406.8,0,2011,1
350.5,7.24,380,2.89,179.1,0.26,406.8,0,2011,1
350.51,7.55,380,3.32,173.1,0.26,406.8,0,2011,1
350.52,7.68,380,4.33,178.2,0.27,406.8,0,2011,1
350.53,7.98,380,5.2,252.7,0.28,406.8,0,2011,1
350.54,8.57,380,5.38,365.2,0.31,406.8,0,2011,1
350.55,8.89,380,4.34,309.2,0.33,406.8,0,2011,1
350.56,8.93,380,4.71,212.5,0.33,406.8,0,2011,1
350.57,9,380,4.54,256,0.32,406.8,0,2011,1
350.58,9.31,380,4.47,246.8,0.34,406.8,0,2011,1
350.59,9.49,380,5.22,153.4,0.35,406.8,0,2011,1
350.6,9.7,380,4.51,175.9,0.36,406.8,0,2011,1
350.61,9.85,380,4.97,157.4,0.37,406.8,0,2011,1
350.62,9.9,380,5.12,119.8,0.38,406.8,0,2011,1
350.64,9.91,380,4.93,39.96,0.38,406.8,0,2011,1
350.65,10,380,4.96,23.1,0.38,406.8,0,2011,1
350.66,9.97,380,4.76,20.58,0.38,406.8,0,2011,1
350.67,9.95,380,4.59,13.88,0.37,406.8,0,2011,1
