time,defoliated,nondefoliated,oak
19896,0.000150135,9.84532108285719e-05,0.0002052128
19897,0.0001739467,0.0001040474,0.0002180803
19898,0.0001746066,0.0001006176,0.0002054473
19899,0.0001350816,7.02727839584682e-05,0.0001631809
19900,0.0001858727,7.99760398133435e-05,0.0001599864
19901,0.000138265,5.70906687096126e-05,0.0001403371
19902,0.0002094858,7.28492444352189e-05,0.0001576321
19903,0.0001801876,3.58618140734551e-05,0.0001078065
19904,0.0001793389,3.77121045679055e-05,0.0001076939
19905,0.0001833284,6.07140953419505e-05,0.00015979
19906,0.000177452,4.87878440308423e-05,0.0001359523
19907,0.0001815988,5.65493557129727e-05,0.0001546227
19908,0.0001564408,6.94790499287147e-05,0.0001805636
19909,0.0001532118,5.5431632548818e-05,0.0001496728
19910,0.0001413811,6.67335125978802e-05,0.0001577397
19911,0.0001286537,8.51176199608393e-05,0.0002000825
19912,0.0001139416,8.31799089015509e-05,0.000193816
19913,0.0001760663,0.000157464,0.0003677586
19914,0.0001366085,0.0001145543,0.0002959265
19915,0.0001064884,0.0001372994,0.0003314418
19916,0.0001216425,0.0001301364,0.0003234839
19917,0.0001170911,0.0001544081,0.0003826786
19918,0.0001574744,0.0001434445,0.0003519271
19919,0.0001427572,0.0001806884,0.0004391442
19920,0.000150346,0.0001871917,0.0004574581
19921,0.0001565452,0.0002088227,0.0004997316
19922,0.0001622187,0.0002063831,0.0004790419
19923,0.0001420152,0.0001781037,0.0004224038
19924,0.0001284778,0.0002177035,0.0005116557
19925,0.0001482585,0.0002310639,0.0005672433
19926,0.0001460184,0.0003013739,0.0007274655
19927,0.0001579137,0.0002543736,0.0006208979
19928,0.000158002,0.0002611114,0.0006440656
19929,0.000178905,0.0002742107,0.0006567121
19930,0.0001737103,0.0002935776,0.0007010999
19931,0.000191578,0.000313808,0.0007500641
19932,0.0002102751,0.0003461844,0.0008140564
19933,0.0002000535,0.0002990144,0.0007087902
19934,0.0002005677,0.0003035576,0.0007083256
19935,0.0001367965,0.0003634765,0.0008197306
19936,0.0001477871,0.0003631668,0.0008141096
19937,0.0001824877,0.000361652,0.0008076135
19938,0.0001739159,0.0003009365,0.0006527439
19939,0.0002009832,0.000354492,0.0007616705
19940,0.0001397663,0.0003118214,0.0006854932
19941,0.0001356416,0.0003266821,0.0007135267
19942,0.0001428894,0.0003293911,0.0007153396
19943,0.0001429177,0.0003237343,0.0007185372
19944,0.0001669211,0.0003420102,0.0007661596
19945,0.000145979,0.0002979349,0.0006719625
19946,0.0001600135,0.000304683,0.0006945062
19947,0.0001552347,0.0002709533,0.0006054353
19948,0.0001745131,0.0002658577,0.000606993
19949,0.0001713673,0.0002588431,0.0005761366
19950,0.000227645,0.0002503239,0.0005663941
19951,0.0001850645,0.0002161471,0.0004954746
19952,0.0001500758,0.0001959649,0.0004358747
19953,0.0001545418,0.0001964263,0.0004314555
19954,0.0001765151,0.0002069631,0.0004538927
19955,0.0001330699,0.0001677969,0.0003725413
19956,0.0001161613,0.0001530111,0.0003390613
19957,0.0001086839,0.0001420427,0.0003069286
19958,0.000137571,0.0001573442,0.0003312036
19959,0.0001088661,0.0001359549,0.0002930744
19960,0.0001099886,0.0001269787,0.000267353
19961,0.000134936,0.0001357783,0.0002849756
19962,0.000114259,0.0001281824,0.0002618647
19963,0.0001137564,0.0001148828,0.0002392721
19964,0.0001264614,0.0001011983,0.0002060925
19965,0.0001252705,8.96545895374521e-05,0.0001807687
19966,0.0001304094,9.43645614076458e-05,0.0001866573
19967,0.0001343568,0.0001044741,0.0002110686
19968,0.0001608739,0.0001033536,0.0002150598
19969,0.0001694402,8.51900175705162e-05,0.0001781151
19970,0.0001673251,7.98230691337096e-05,0.0001649454
19971,0.0001670022,9.03951150479892e-05,0.0001842166
19972,0.0001920264,8.2680018782702e-05,0.000183015
19973,0.0001589309,6.38780244322754e-05,0.0001434399
19974,0.0001558226,5.17882050213787e-05,0.0001117953
19975,0.0001682813,8.2115665602928e-05,0.0001609645
19976,0.0001998471,7.17875701741067e-05,0.0001625677
19977,0.00016066,5.63265749525976e-05,0.0001220733
19978,0.0001685924,4.96335822015006e-05,0.0001062424
19979,0.0001770265,7.26760437712548e-05,0.0001459946
19980,0.0002301369,7.22695356064015e-05,0.0001653288
19981,0.0001892645,6.47542986857947e-05,0.0001307964
19982,0.0001784209,5.65958474878882e-05,0.0001149327
19983,0.0001737464,6.64073187364944e-05,0.0001358108
19984,0.0002272397,7.40239433718667e-05,0.0001694207
19985,0.0001836312,5.85735710845902e-05,0.0001205281
19986,0.0001852345,6.5652531207699e-05,0.0001597767
19987,0.0001864502,6.41260110072338e-05,0.0001577315
19988,0.0002256089,8.01634600805436e-05,0.0001786795
19989,0.0001657333,6.74373370333902e-05,0.0001688315
19990,0.0001504676,6.346229554994e-05,0.0001548443
19991,0.0001891255,7.27321155455638e-05,0.0001470869
19992,0.000223911,8.12133348504642e-05,0.0001730388
19993,0.0001498662,5.7536301957778e-05,0.0001375228
19994,0.0001877421,6.12944203869892e-05,0.0001210522
19995,0.0001707772,5.3167452188285e-05,0.0001043956
19996,0.0001695029,6.51486912464298e-05,0.0001271856
19997,0.000154201,6.31869261710623e-05,0.0001430506
19998,0.000160276,5.53129327429569e-05,0.0001146509
19999,0.0001327375,4.52530084893362e-05,0.0001101926
20000,0.0001333402,3.06905746398215e-05,9.48523545618408e-05
20001,0.0001233483,7.33486434253184e-05,0.0001675434
20002,0.0001139438,6.69339374778324e-05,0.0001607309
20003,0.0001149393,7.74958764181656e-05,0.0001864252
20004,0.0001342436,7.12167906945681e-05,0.0001706771
20005,0.0001421118,9.20529206848116e-05,0.0002163775
20006,0.0001145896,6.5086573398548e-05,0.0001529632
20007,0.0001258859,9.69661214366616e-05,0.0002443613
20008,8.14919247458186e-05,0.0001056385,0.0002598769
20009,7.47443970912429e-05,9.88909907391783e-05,0.0002519145
20010,0.000111297,0.0001013011,0.0002328651
20011,0.000132229,0.0001451825,0.0003239786
20012,9.37716221237895e-05,0.0001171992,0.0002722804
20013,0.0001235185,0.0001536467,0.0003467622
20014,0.0001107762,0.0001457678,0.0003352268
20015,0.000110502,0.000164321,0.0003678023
20016,0.0001097548,0.0001968226,0.0004694667
20017,0.0001301978,0.0002463183,0.0005893478
20018,0.0001017997,0.0001806067,0.0004370664
20019,0.0001092255,0.0001921913,0.0004553613
20020,0.0001416437,0.0001653416,0.000415559
20021,0.0001338325,0.0001833512,0.0004417065
20022,0.0001552001,0.000212896,0.0005045472
20023,0.000139916,0.0002724733,0.0006327416
20024,0.0002324074,0.0002929508,0.0006809229
20025,0.0002140013,0.0002542581,0.0005843056
20026,0.0002438806,0.0002131971,0.0005008557
20027,0.0002112796,0.0003073913,0.0006963065
20028,0.0002286715,0.0003017509,0.0006874169
20029,0.0002988856,0.0003404071,0.0007754044
20030,0.0002649474,0.0002781066,0.0006253695
20031,0.0002744528,0.000320468,0.0007075555
20032,0.0002793421,0.0002995542,0.0006644274
20033,0.0002739273,0.0002886693,0.00062211
20034,0.0002490582,0.0002945574,0.0006394193
20035,0.0002550873,0.0002967907,0.0006489677
20036,0.0002420396,0.0003416454,0.0007747175
20037,0.0002698392,0.0004028959,0.0008992942
20038,0.0002541934,0.0003195513,0.0007305864
20039,0.0002620437,0.0003762946,0.0008595288
20040,0.0002822429,0.0003252705,0.0007618489
20041,0.0002549263,0.0003149775,0.000732478
20042,0.0002532927,0.0002947993,0.0006982674
20043,0.0002295464,0.0002807225,0.0006628336
20044,0.0002329025,0.0002637361,0.0006023828
20045,0.0002252522,0.0002403308,0.0005532818
20046,0.0002141171,0.0002263297,0.0005232136
20047,0.0001883206,0.0002310495,0.0005337602
20048,0.000201973,0.0002034555,0.0004651178
20049,0.0002176919,0.0001883335,0.0004342639
20050,0.0001726341,0.0001878056,0.0004271737
20051,0.0001836309,0.0001954845,0.0004410894
20052,0.0002969053,0.0001748927,0.0003930783
20053,0.0002015364,0.000156465,0.0003518074
20054,0.0001982603,0.0001541108,0.0003386019
20055,0.0001955424,0.0001747245,0.0003782243
20056,0.0002106223,0.0001574503,0.0003678745
20057,0.0001970909,0.0001448388,0.0003348924
20058,0.0002576073,0.0001304109,0.0002922844
20059,0.0001980805,0.0001737194,0.0003730213
20060,0.0002246209,0.0001407695,0.000322886
20061,0.0001645293,0.0001348997,0.000302032
20062,0.0001549756,0.0001162928,0.0002559212
20063,0.0001401485,0.0001444621,0.0003044522
20064,0.0001688354,0.0001375857,0.000312082
20065,9.27099164669121e-05,9.89362356804468e-05,0.0002120431
20066,8.74147749220283e-05,9.87222900497202e-05,0.0002069257
20067,0.0001063259,0.0001271132,0.0002509612
20068,0.0001217137,0.0001381553,0.0002902867
20069,8.52344758505844e-05,9.5239635459472e-05,0.000197287
20070,8.61760372529967e-05,9.31740847060068e-05,0.0001924279
20071,9.86429744992197e-05,0.0001063156,0.0002110769
20072,0.0001170249,0.0001189353,0.0002335602
20073,0.0001141058,0.0001050525,0.0002143134
20074,0.000117475,9.8636497410403e-05,0.0002012457
20075,0.0001061617,9.30344332815081e-05,0.0002138616
20076,0.0001363023,0.0001123501,0.0002350356
20077,0.0001136499,8.87824629677754e-05,0.0001954289
20078,0.0001375809,9.12324930943419e-05,0.000208166
20079,0.0001168487,8.34588363652354e-05,0.0001961119
20080,0.0001497434,0.0001002154,0.0002027151
20081,0.0001320481,9.28119693623265e-05,0.0001821655
20082,0.0001273777,0.00010093,0.0002051037
20083,0.0001129198,8.80851678514813e-05,0.0001800518
20084,0.0001208533,8.90978464416065e-05,0.0001801217
20085,0.0001238005,9.95227717818105e-05,0.0002159405
20086,0.0001902929,9.82901777302206e-05,0.0002064492
20087,0.0001081693,0.0001048136,0.0002239365
20088,0.0002167472,0.0001023763,0.0002108969
20089,0.000182081,0.0001212837,0.0002543435
20090,0.0002534795,0.000113817,0.0002364172
20091,0.0002195825,9.7960698494055e-05,0.0002165241
20092,0.000253945,0.0001100172,0.0002288977
20093,0.000218551,0.0001058992,0.000226264
20094,0.0002531032,0.0001040072,0.0002190263
20095,0.0002221924,0.0001071291,0.0002072751
20096,0.0002507098,0.0001057206,0.0002257045
20097,0.0002373186,9.26333494864632e-05,0.0001833164
20098,0.0002583793,9.85138220808774e-05,0.0002143327
20099,0.0002173087,0.0001036295,0.0002022952
20100,0.0002194329,8.52479446033757e-05,0.0001807093
20101,0.0002256271,9.35593370542602e-05,0.0001992855
20102,0.0002651991,0.0001021816,0.0002253094
20103,0.0002251908,0.0001135705,0.0002218328
20104,0.0002133828,8.7605167934725e-05,0.0001858958
20105,0.000221936,0.0001102054,0.0002233491
20106,0.0001585196,6.98607563269944e-05,0.0001652151
20107,0.0001567271,6.38633158124135e-05,0.0001582709
20108,0.000147249,6.9604724484106e-05,0.0001720728
20109,0.0001548022,0.0001266534,0.0002706129
20110,0.0001159481,8.64621626230044e-05,0.0002160785
20111,0.0001223009,7.39130872789327e-05,0.0001764492
20112,0.0001138568,0.0001200295,0.0002969765
20113,0.0001030749,0.0001445924,0.0003413043
20114,0.0001087203,0.0001633126,0.000396254
20115,9.86245573532211e-05,0.0001472365,0.0003497282
20116,9.57530266182837e-05,0.0001314404,0.0002949623
20117,0.0001026117,0.0001429993,0.0003293138
20118,0.0001362157,0.0001578874,0.0003714681
20119,0.0001426553,0.0001496959,0.0003374457
20120,0.0001309197,0.0001458603,0.0003323626
20121,0.0001303058,0.0001394739,0.0003206646
20122,0.0001315017,0.0001073456,0.0002435323
20123,0.0001436036,0.0001300688,0.0002881537
20124,0.0001370428,0.0001229023,0.0002937398
20125,0.0001445114,0.0001314406,0.0003053913
20126,0.0001409171,0.0001612831,0.0003739471
20127,0.0001512066,0.0001634342,0.0003796783
20128,0.0001521491,0.0001214712,0.000316447
20129,0.0001384317,0.0001912159,0.000448482
20130,0.000153932,0.0001698536,0.0004123378
20131,0.000146721,0.0002069434,0.0004763058
20132,0.0001370693,0.0001683048,0.0003836519
20133,0.00015207,0.00020355,0.0004572188
20134,0.0001425112,0.0001807302,0.0004072958
20135,0.0001475839,0.0001902705,0.0004385487
20136,0.0001548079,0.0001764737,0.0004095769
20137,0.0001368599,0.0001579557,0.0003700402
20138,0.0001385045,0.0001551136,0.000371144
20139,0.0001478917,0.000149563,0.0003475916
20140,0.0001436645,0.0001281482,0.000309
20141,0.0001370991,0.0001204415,0.0002868698
20142,0.0001275453,0.0001117084,0.0002530092
20143,0.0001438859,0.0001427913,0.000306136
20144,0.0001494813,0.0001052678,0.0002422859
20145,0.0001209099,0.0001121598,0.0002469555
20146,0.0001075977,9.62154814593654e-05,0.0002050729
20147,0.0001163656,0.000142982,0.0002803805
20148,0.0001417001,0.0001498121,0.0003106215
20149,0.000107165,0.0001069191,0.0002278178
20150,0.0001119731,0.0001007529,0.0002077426
20151,0.0001304238,0.0001284802,0.0002526499
20152,0.0001685834,0.0001270026,0.0002677323
20153,0.0001390007,0.0001144974,0.0002244239
20154,0.0001375336,9.5286696850953e-05,0.0001939155
20155,0.0001496912,9.30800621687832e-05,0.0001809135
20156,0.0001740153,8.72893150133581e-05,0.0001721537
20157,0.00016539,9.3102260910147e-05,0.0001815647
20158,0.0001538959,8.58801358343448e-05,0.0001689669
20159,0.0001554712,7.96911325083092e-05,0.0001598534
20160,0.0001729747,0.0001101979,0.0002096666
20161,0.0001598514,0.0001121344,0.0002334044
20162,0.0001521574,0.0001083907,0.0002208937
20163,0.0001552967,9.39557526518124e-05,0.0001965499
20164,0.0001476403,0.0001186168,0.0002327124
20165,0.0001345494,0.0001116294,0.0002246718
20166,0.000137857,9.65280101565231e-05,0.0001957208
20167,0.000142213,8.58540364096325e-05,0.0001759525
20168,0.000149766,8.89751869774272e-05,0.0001794894
20169,0.0001374022,9.6998393018161e-05,0.0001921439
20170,0.0001538718,9.87403139235207e-05,0.000210045
20171,0.0001380577,8.82578900186587e-05,0.0001803711
20172,0.0001510663,8.9999916343139e-05,0.0001831095
20173,0.0001370334,0.000109938,0.0002134478
20174,0.0001476391,0.0001149462,0.0002357731
20175,0.0001354247,9.09013190047353e-05,0.0001829358
20176,0.0001292333,8.86885431002242e-05,0.0001722815
20177,0.0001468016,0.0001384347,0.0002567965
20178,0.0001484388,0.0001182525,0.0002406875
20179,0.0001367221,0.0001020113,0.0002006493
20180,0.0001434068,9.88167388681332e-05,0.0001935954
20181,0.0001596933,0.0001228088,0.000232143
20182,0.0001533857,0.0001249812,0.0002562509
20183,0.0001434869,0.0001204186,0.0002289354
20184,0.0001544215,0.0001201106,0.0002502408
20185,0.000154639,0.0001241985,0.0002429051
20186,0.0001705068,0.0001289945,0.0002697536
20187,0.0001525028,0.0001337053,0.0002571884
20188,0.0001390716,0.0001029449,0.0002062579
20189,0.0001454117,0.0001135849,0.0002298874
20190,0.0001457693,0.0001081392,0.0002276551
20191,0.0001318822,0.0001183038,0.0002307276
20192,0.000122229,0.0001127546,0.0002205197
20193,0.0001175756,0.0001154097,0.0002258611
20194,0.0001109864,0.0001171854,0.000230939
20195,9.38075577747003e-05,9.11883852454887e-05,0.0001894812
20196,8.9023735768812e-05,8.8572994975462e-05,0.0001666191
20197,9.1496071179018e-05,9.087422623083e-05,0.0001947769
20198,8.14823336999288e-05,8.48060491019233e-05,0.0001841447
20199,6.79952238888049e-05,9.731596854151e-05,0.0002109437
20200,7.35693721580332e-05,0.0001126004,0.0002593451
20201,6.97683624401335e-05,0.0001161816,0.0002673457
20202,5.09337717547545e-05,0.0001533809,0.0003669921
20203,7.10813039831648e-05,0.0001769609,0.0004104748
20204,5.28527965553226e-05,0.0001397582,0.0003618708
20205,6.07402155871753e-05,0.0001990086,0.0004670961
20206,6.05591286432075e-05,0.0001847525,0.0004573015
20207,0.0001204807,0.0001557319,0.0004000594
20208,0.0001302147,0.0002199353,0.000501394
20209,0.000129204,0.0002837368,0.000614791
20210,0.0001076014,0.0002679253,0.0006058477
20211,0.0001211189,0.0002025494,0.0004738633
20212,0.0001226067,0.0002119589,0.0005321843
20213,0.0001575688,0.0002262745,0.0005542938
20214,0.0001900709,0.0002378772,0.0005799148
20215,0.0001539103,0.0002526651,0.0006152186
20216,0.0001777937,0.0002826709,0.00068518
20217,0.0001848838,0.0002730034,0.0006649995
20218,0.0001974906,0.0002887334,0.0007002285
20219,0.0002621603,0.0003102547,0.0007376985
20220,0.0001594381,0.000355701,0.0008321336
20221,0.0001893119,0.0004450225,0.0010164428
20222,0.0001382927,0.0005348161,0.0011950799
20223,0.000157964,0.0005906952,0.001272043
20224,0.0001600407,0.0005697388,0.0012051948
20225,0.0001512027,0.0005473059,0.0011808251
20226,0.0001561143,0.0004764778,0.0010390851
20227,0.0002267729,0.0005750304,0.0012329772
20228,0.0002190217,0.0004824122,0.0010700683
20229,0.000211909,0.0004397955,0.0009553196
20230,0.0002585752,0.0004659214,0.0010221005
20231,0.0002473434,0.0003770895,0.0008458101
20232,0.0002741761,0.0003800107,0.0008491605
20233,0.0002788092,0.0003290432,0.0007403221
20234,0.0003801634,0.0002891207,0.0006667373
20235,0.0003602533,0.0002159051,0.0004995952
20236,0.0003382238,0.0002410774,0.0005560466
20237,0.0003013154,0.000221644,0.0004991042
20238,0.0003087878,0.0002054733,0.0004960709
20239,0.0001852552,0.0001835918,0.0004304367
20240,0.0001736231,0.0001725035,0.0003742442
20241,0.0001920241,0.0002099319,0.0004326331
20242,0.0002219355,0.0002054815,0.0004550168
20243,0.0001965554,0.0001650589,0.0003533237
20244,0.0002111349,0.0001444217,0.0003191894
20245,0.0002405032,0.0001855108,0.0003810435
20246,0.0002652828,0.0001748099,0.0003982768
20247,0.0002462195,0.0001510661,0.0003334956
20248,0.0002378892,0.0001457974,0.0003039763
20249,0.0002562873,0.000166915,0.0003329525
20250,0.0002652109,0.0001940689,0.0004116713
20251,0.0002410312,0.0001354842,0.0002799098
20252,0.000228148,0.0001206735,0.0002509678
20253,0.0002437721,0.0001085276,0.0002288416
20254,0.0002777227,0.0001401763,0.0002768683
20255,0.0002512607,0.0001134011,0.0002368673
20256,0.0002573422,0.0001066468,0.0002230441
20257,0.0003713364,0.0001132254,0.0002303235
20258,0.0003738634,0.0001251631,0.000245705
20259,0.0003762736,0.0001161774,0.0002331335
20260,0.0003572158,0.0001110976,0.0002244951
20261,0.0003343997,9.9532313665677e-05,0.0001979479
20262,0.0003242197,0.0001113021,0.0002163783
20263,0.0003157937,0.0001180987,0.0002260179
20264,0.0003043356,0.000105149,0.0002058315
20265,0.0002852781,0.0001015175,0.0002010217
20266,0.0002695518,0.0001108093,0.0002123034
20267,0.0002737076,0.000120308,0.000225601
20268,0.0002844779,0.000113962,0.0002322471
20269,0.0002818087,9.78932713966758e-05,0.0001896936
20270,0.0002603514,0.0001046223,0.0002381159
20271,0.0002469778,0.0001319435,0.0002755439
20272,0.0002582426,0.0001085462,0.0002201526
20273,0.0002386828,0.0001050729,0.0002405701
20274,0.0002563098,0.0001035581,0.0002388829
20275,0.0002675874,0.0001255433,0.0002734693
20276,0.0002726964,0.000119685,0.0002415696
20277,0.0002721179,0.0001123662,0.0002521256
20278,0.000266624,0.000101755,0.000245703
20279,0.0002858449,0.0001143652,0.0002593835
20280,0.0002985446,0.000103944,0.0002104544
20281,0.0002779496,0.0001057906,0.0002449555
20282,0.0002836592,0.0001162962,0.0002216419
20283,0.0002612153,9.29297015958429e-05,0.0002261035
20284,0.0003044261,0.0001033218,0.0002060317
20285,0.0002723862,9.52876076325453e-05,0.0002205426
20286,0.0002934984,9.94055557409847e-05,0.0001812098
20287,0.0002981579,0.0001002352,0.0002287509
20288,0.0002782496,7.71327170343366e-05,0.0001731689
20289,0.0002743287,6.77606700334333e-05,0.0001569386
20290,0.0002776512,6.38900345502487e-05,0.0001498659
20291,0.0002924408,7.77410616210637e-05,0.000183648
20292,0.0002775831,5.59172766395644e-05,0.0001381308
20293,0.0002490348,7.14944543570452e-05,0.0001665123
20294,0.0002460672,8.08733006458316e-05,0.0001738923
20295,0.0002359757,9.63752837671035e-05,0.0002072752
20296,0.0002080023,7.1466965323657e-05,0.0001589624
20297,0.0001869193,8.51441939361864e-05,0.0001916171
20298,0.0001682538,7.41902799111215e-05,0.000181812
20299,0.0001732257,8.5524945238639e-05,0.0002055611
20300,0.0001708204,0.0001116701,0.0002710349
20301,0.0001992924,0.0001564427,0.000365239
20302,0.0001818996,0.0001678462,0.0003965071
20303,0.0001973417,0.0001481836,0.0003359048
20304,0.0001780933,0.0001866787,0.0004541367
20305,0.0001932157,0.0002198513,0.0005263271
20306,0.0002180496,0.0002020382,0.0004869078
20307,0.0001887038,0.0001871785,0.0004514128
20308,0.000171188,0.0001863712,0.0004491439
20309,0.0001483558,0.0003043783,0.0007022962
20310,0.0001752021,0.0002562082,0.000597233
20311,0.0001704978,0.0003055703,0.0007057007
20312,0.0002162358,0.0002840048,0.0006408269
20313,0.0002379496,0.0002970141,0.0006569674
20314,0.0002222901,0.0002587007,0.0005989965
20315,0.0003523438,0.0002629438,0.000615059
20316,0.0003584771,0.0002853829,0.0006522983
20317,0.0003624281,0.0002819456,0.0006484656
20318,0.0003898256,0.0003121476,0.0007136968
20319,0.0002518784,0.0003373486,0.0007642461
20320,0.0002578422,0.0003057862,0.0007022697
20321,0.0002369026,0.0003512802,0.0007976314
20322,0.0002531724,0.0003064253,0.0006562297
20323,0.0002694583,0.0003417613,0.0007290218
20324,0.0002561922,0.0003034657,0.000667618
20325,0.0002757463,0.0003613884,0.0007900622
20326,0.0002433079,0.0003296914,0.0007260829
20327,0.0003120297,0.000348424,0.0007680821
20328,0.0002642371,0.0003406635,0.0007670361
20329,0.0002651607,0.000278697,0.000633073
20330,0.0002668955,0.0002761893,0.0006241793
20331,0.0002589901,0.000239576,0.0005401865
20332,0.0002555467,0.0002658605,0.0006005993
20333,0.0002906337,0.0002588788,0.0005702389
20334,0.0003032671,0.0002230534,0.0005148689
20335,0.0002822996,0.0002037981,0.0004608933
20336,0.0001904697,0.0001816579,0.000408186
20337,0.0002400184,0.0002042704,0.0004440525
20338,0.000280338,0.0001954488,0.0004373007
20339,0.0002610996,0.0001599006,0.0003576015
20340,0.000270305,0.0001470122,0.0003282276
20341,0.000274949,0.0001730623,0.0003703161
20342,0.0002556986,0.0001494718,0.0003233183
20343,0.0002431979,0.0001461519,0.0003200597
20344,0.0002177927,0.0001335641,0.0002899181
20345,0.0001922352,0.0001447181,0.000305106
20346,0.0002169563,0.0001558851,0.0003251847
20347,0.0001906861,0.0001384605,0.0002918732
20348,0.000192514,0.0001375676,0.0002956546
20349,0.0001825567,0.0001183612,0.0002406859
20350,0.0001960569,0.0001487729,0.0002910146
20351,0.0001787986,0.0001281174,0.0002558199
20352,0.000191434,0.0001221053,0.0002425481
20353,0.0001115168,0.0001202868,0.0002504116
20354,0.0001236737,0.0001423801,0.0002861808
20355,0.0001308407,0.0001379526,0.000277353
20356,0.0001501539,0.0001322995,0.0002627022
20357,0.0001326436,0.0001224247,0.0002389767
20358,0.0001332799,0.0001242921,0.0002396106
20359,0.0001297856,0.0001353432,0.0002591973
20360,0.0001241345,0.0001243073,0.0002475109
20361,0.0001234262,0.0001223964,0.0002465474
20362,0.0001328386,0.0001209587,0.0002409688
20363,0.0001630747,0.0001382082,0.0002630028
20364,0.000146576,0.0001459348,0.0002977471
20365,0.0001303934,0.0001277559,0.0002459464
20366,0.0001404459,0.0001153818,0.0002240042
20367,0.0001434407,0.0001557245,0.0003143373
20368,0.000153603,0.0001244614,0.0002600435
20369,0.0001494897,0.0001289227,0.000269471
20370,0.0001624994,0.0001156614,0.0002444307
20371,0.0001717604,0.0001474778,0.0002942369
20372,0.000211473,0.0001474316,0.0002953434
20373,0.0001726783,0.0001197111,0.0002540285
20374,0.0001728192,0.0001162049,0.0002493047
20375,0.0001712318,0.0001338819,0.0002739563
20376,0.0002064427,0.000127962,0.0002557739
20377,0.0001736964,0.0001168236,0.0002421122
20378,0.000180593,0.0001226829,0.0002436858
20379,0.0001738228,0.0001078253,0.0002246063
20380,0.0001913707,0.0001099263,0.0002216999
20381,0.0001734687,8.65040646223134e-05,0.0001899919
20382,0.0001902829,0.0001169282,0.0002352651
20383,0.0001800678,0.0001199527,0.0002460529
20384,0.0001781904,8.84080765174713e-05,0.0001977881
20385,0.0001798833,0.0001135289,0.0002460043
20386,0.0001651386,9.43894495915803e-05,0.0002075729
20387,0.0001920535,9.92891518171785e-05,0.0002056325
20388,0.0001553664,7.33067312109406e-05,0.0001739487
20389,0.0001759862,9.23409088979004e-05,0.0001958626
20390,0.0001442285,9.4297158217655e-05,0.0002148947
20391,0.0001649057,9.72277502748777e-05,0.0002096184
20392,0.0001516742,9.61079895459063e-05,0.0002129241
20393,0.0001399966,0.0001353965,0.0002959745
20394,0.000133159,0.0001288689,0.0002771218
20395,0.0001298308,0.0001187362,0.0002572604
20396,0.0001129731,0.0001538082,0.0003445221
20397,0.000130352,0.0001616015,0.0003367273
20398,0.0001221362,0.0001258666,0.0002650551
20399,0.0001189142,0.0001418289,0.0002978743
20400,0.0001287851,0.0001341343,0.0002842594
20401,0.0001280955,0.0001646128,0.0003473855
20402,0.000124655,0.0001503463,0.0003164528
20403,0.0001387435,0.0001458268,0.0003062335
20404,0.0001426534,0.0001536684,0.0003404746
20405,0.0001440547,0.0001450989,0.0003228704
20406,0.0001461141,0.0001569894,0.0003422713
20407,0.0001499772,0.0001389201,0.0003066955
20408,0.0001534853,0.0001349048,0.0003072374
20409,0.0001444494,0.0001649171,0.0003704379
20410,0.0001475582,0.00015962,0.0003569467
20411,0.000153243,0.0001685562,0.0003738966
20412,0.0001627159,0.0001652335,0.0003673548
20413,0.0001453553,0.000177688,0.0003904709
20414,0.0001585966,0.0001408902,0.0003271562
20415,0.000153996,0.0001743853,0.0003963657
20416,0.000153226,0.0001864763,0.0004151077
20417,0.0001755372,0.0002164938,0.0004799759
20418,0.000170128,0.0001901051,0.0004265634
20419,0.0001852421,0.0001713517,0.0003682977
20420,0.0001849624,0.0001616304,0.0003456434
20421,0.0001999811,0.0002043641,0.0004384116
20422,0.00017215,0.0001675071,0.0003609878
20423,0.0001559738,0.0001543447,0.000330661
20424,0.0001342175,0.0001649474,0.0003784534
20425,0.0001354302,0.0001511323,0.0003467163
20426,0.0001358356,0.0001528656,0.0003539756
20427,0.000122421,0.0001335377,0.0003147346
20428,0.0001201764,0.0001180827,0.0002728389
20429,0.0001348448,0.0001160703,0.0002638622
20430,0.000142853,0.0001140146,0.0002638579
20431,0.0001320832,0.0001065654,0.0002516915
20432,0.0001117141,0.000104449,0.0002390211
20433,0.0001099687,0.0001281722,0.0002772151
20434,0.0001078707,0.0001135597,0.0002690552
20435,9.30683069143749e-05,0.0001017126,0.0002236434
20436,9.37705439089026e-05,0.000100586,0.0002175583
20437,0.0001170055,9.66659490446148e-05,0.0001886399
20438,0.0001341119,0.0001015832,0.0001930719
20439,0.0001056425,8.9463499559856e-05,0.0001751863
20440,9.971163266193e-05,8.63948267285563e-05,0.0001698604
20441,0.0001244305,0.0001264112,0.0002330615
20442,0.0001277643,0.0001143153,0.000239139
20443,0.0001138245,8.00796441002623e-05,0.0001610882
20444,0.0001099301,7.15728872172472e-05,0.0001394093
20445,0.0001493216,9.94494307183056e-05,0.0001827026
20446,0.0001544309,0.0001096206,0.0002361849
20447,0.0001402042,5.8944572633729e-05,0.0001217358
20448,0.0001376302,6.28032322952028e-05,0.0001274848
20449,0.0001614985,7.78737561951396e-05,0.0001552678
20450,0.0001700192,8.16435813078801e-05,0.0001714498
20451,0.0001443166,6.13092245534642e-05,0.0001172437
20452,0.0001356596,5.7241589291653e-05,0.0001082744
20453,0.0001346379,5.55006164161983e-05,0.0001023424
20454,0.0001607933,7.30005479626131e-05,0.0001252933
